pose,start,finish_time,goal_state
"[651, 553]",1515872701.260836,1515872722.608554,4
"[651, 554]",1515872734.615587,1515872755.96343,4
"[651, 555]",1515872767.974112,1515872789.320962,4
"[651, 556]",1515872801.329347,1515872822.677461,4
"[651, 557]",1515872834.685458,1515872855.696757,4
"[651, 558]",1515872867.706077,1515872888.716356,4
"[651, 559]",1515872900.72753,1515872922.075868,4
"[651, 560]",1515872934.085673,1515872955.433945,4
"[651, 561]",1515872967.442086,1515872988.452785,4
"[651, 562]",1515873000.459538,1515873021.807653,4
"[651, 563]",1515873033.818085,1515873055.167235,4
"[651, 564]",1515873067.175965,1515873088.523886,4
"[651, 565]",1515873100.53396,1515873121.882445,4
"[651, 566]",1515873133.890669,1515873155.239433,4
"[651, 567]",1515873167.249244,1515873188.598153,4
"[651, 568]",1515873200.610082,1515873221.957282,4
"[651, 569]",1515873233.965134,1515873255.313561,4
"[651, 570]",1515873267.322801,1515873288.332764,4
"[651, 571]",1515873300.342887,1515873321.690982,4
"[651, 572]",1515873333.698247,1515873355.046572,4
"[651, 573]",1515873367.056253,1515873388.405295,4
